Loan_ID;Loan_Label;Attached_client;credit_amount;annual_interest_rate;monthly_amount;defaulted;default_loan_amount
6032;MELKI;6032;50076;0.12560163658702905;1120.2784866205295;0;
6033;BINAA;6033;61776;0.12884619316582885;5811.300202417687;0;
6034;ARDHI;6034;33216;0.1445794184820242;651.8321939946067;0;
6035;ARDHI;6035;47655;0.12902753778067844;777.1506094115193;0;
6036;BINAA;6036;44830;0.11412780181079078;960.0529224552887;1;5362
6037;ARDHI;6037;28925;0.15402717945528355;572.1377360342286;1;3908
6038;MELKI;6038;54288;0.10138288582645877;1589.6561754788993;0;
6039;MELKI;6039;31180;0.08224906113839588;449.9225984033865;0;
6040;MELKI;6040;28446;0.17900465464729898;1609.5805338414223;1;2998
6041;ARDHI;6041;37935;0.09074840211918082;1077.1908861992604;0;
6042;BINAA;6042;65802;0.11411732192835349;1017.4409062226978;0;
6043;MELKI;6043;62132;0.10687194424296276;2279.2361921975357;1;7429
6044;MELKI;6044;59328;0.13852655683137435;975.6988263860795;1;7938
6045;MELKI;6045;29190;0.15255242718174816;614.3337791196025;0;
6046;BINAA;6046;36315;0.17696772062413002;1544.2985645387735;0;
6047;BINAA;6047;44280;0.1490828492532566;1011.3657137445167;0;
6048;MELKI;6048;52410;0.10130448773549598;1066.37592161335;0;
6049;MELKI;6049;22044;0.10944112443868326;660.2933455938611;0;
6050;ARDHI;6050;36684;0.15229055161518246;975.0522162876127;1;4641
6051;ARDHI;6051;81116;0.16101216151889008;1764.355207813857;0;
6052;ARDHI;6052;29808;0.145996808901421;2846.6560733111296;0;
6053;ARDHI;6053;50726;0.1108781015301204;1072.5811672323596;0;
6054;MELKI;6054;54166;0.12112176783679957;812.2430808971443;0;
6055;ARDHI;6055;20300;0.11611141801604996;326.5500206053563;0;
6056;BINAA;6056;18078;0.10034098232966315;234.858134324082;1;2374
6057;MELKI;6057;53052;0.10650479101059192;730.9165045872386;0;
6058;ARDHI;6058;32120;0.13327512574923672;524.024753255457;1;4335
6059;ARDHI;6059;22221;0.1530508645719263;399.1463134710645;0;
6060;ARDHI;6060;16710;0.13547372078569905;536.7721561940859;0;
6061;MELKI;6061;3010;0.11591754713858085;112.68709585170514;0;
6062;ARDHI;6062;35964;0.16261958303038632;674.6833903420678;0;
6063;MELKI;6063;45288;0.15727031322234558;936.6290711920414;0;
6064;MELKI;6064;15415;0.1049816000591895;777.1492804093672;0;
6065;ARDHI;6065;32039;0.1418692733025989;545.6489289451639;0;
6066;BINAA;6066;42360;0.11036009213488839;585.6822363472671;0;
6067;MELKI;6067;18534;0.1300356013443005;393.90248627627216;0;
6068;MELKI;6068;66280;0.10276989664608173;1948.465729141858;1;7619
6069;BINAA;6069;16072;0.13068161161575462;621.4706829351451;0;
6070;BINAA;6070;69482;0.1439456036564868;2763.524591660557;0;
6071;ARDHI;6071;55300;0.11817729583142438;2848.767038289814;0;
6072;MELKI;6072;23142;0.08382449197185635;643.780532767725;0;
6073;ARDHI;6073;33732;0.12545399529575008;568.8819500071227;0;
6074;BINAA;6074;33285;0.13260784670104128;598.9668481203466;1;3507
6075;MELKI;6075;62505;0.10691902202131548;1208.008205953527;0;
6076;BINAA;6076;47729;0.14120476043114397;1224.5329453292836;0;
6077;ARDHI;6077;46167;0.08068877890552152;631.0340713109343;1;5487
6078;BINAA;6078;35328;0.10912818742929933;505.2733837918572;0;
6079;ARDHI;6079;66276;0.10655005994662448;1013.3221349313608;0;
6080;MELKI;6080;49548;0.14134515779967569;1959.9474898881942;0;
6081;ARDHI;6081;22120;0.11851479263362145;448.8789344213089;0;
6082;MELKI;6082;24836;0.1428281992349007;443.4400963498328;1;3053
6083;ARDHI;6083;36248;0.14970691124426128;703.9368987873875;0;
6084;ARDHI;6084;33306;0.10823508199065884;855.5064700650736;0;
6085;ARDHI;6085;63960;0.08360317666421994;855.6049316202922;0;
6086;ARDHI;6086;76706;0.1511954308994094;1392.6108379919524;0;
6087;BINAA;6087;34047;0.14169340396132718;638.4571103892755;1;4155
6088;ARDHI;6088;24264;0.10938634598948721;423.3791915907431;0;
6089;MELKI;6089;13280;0.0925309942534398;194.62318919602893;0;
6090;MELKI;6090;19090;0.1144448851722501;281.48982149485454;0;
6091;BINAA;6091;59940;0.09357861037686686;1022.4251588324499;1;7666
6092;ARDHI;6092;26656;0.08333682539594027;740.4522014795153;0;
6093;BINAA;6093;71060;0.11855504113764898;1688.987879714556;0;
6094;ARDHI;6094;52608;0.10102270266394235;841.4289830241778;1;5529
6095;BINAA;6095;30492;0.16002282580358196;1677.1180003669017;0;
6096;MELKI;6096;31885;0.1039377613691504;480.56231907897234;0;
6097;BINAA;6097;24808;0.0893716664704989;332.4276918166781;0;
6098;MELKI;6098;66759;0.0889151391531387;1421.8654812270322;0;
6099;BINAA;6099;23860;0.1746474637505109;568.1832996831918;0;
6100;BINAA;6100;26866;0.14072550044223503;464.3164967956461;0;
6101;BINAA;6101;51524;0.08734774258681462;4668.708757420253;0;
6102;ARDHI;6102;51380;0.11059183722557897;1187.1284941652984;0;
6103;ARDHI;6103;35180;0.17478067686462911;878.8570176748044;0;
6104;MELKI;6104;58485;0.0924984493575533;1060.0330675563755;0;
6105;BINAA;6105;36344;0.13265090500798105;780.3387076341719;1;4000
6106;MELKI;6106;40456;0.09053019980228977;786.8265278858338;0;
6107;ARDHI;6107;18186;0.11610999298229192;344.3535832535523;0;
6108;ARDHI;6108;66290;0.08514608865039056;1259.527851386199;0;
6109;ARDHI;6109;38230;0.10514831979660065;733.2141888186702;1;5099
6110;MELKI;6110;34265;0.14830616832575233;831.3925714734921;0;
6111;BINAA;6111;53218;0.15823988234622294;1042.9085305328;0;
6112;MELKI;6112;39640;0.08847549157142331;1943.9307071576015;0;
6113;BINAA;6113;18198;0.1056769354885076;249.46495502126294;0;
6114;BINAA;6114;22363;0.16609465082574393;413.06363044208337;0;
6115;ARDHI;6115;23140;0.13332257807957865;471.34963065604677;0;
6116;MELKI;6116;44040;0.10182683833317302;985.3711633494117;0;
6117;MELKI;6117;36084;0.08427521265218185;1255.7488977784442;1;4437
6118;ARDHI;6118;38640;0.17036501172438107;763.2420044191738;0;
6119;ARDHI;6119;61477;0.12089956585105181;1900.1493841520926;0;
6120;MELKI;6120;47229;0.10004300872518934;625.2589774725169;0;
6121;MELKI;6121;63180;0.16260565509557934;2172.368774078225;0;
6122;BINAA;6122;52624;0.16468321885180806;1120.857475738129;1;6858
6123;MELKI;6123;67243;0.10096037766158415;1686.4565562581586;0;
6124;MELKI;6124;37116;0.15793930034900655;769.6880741612955;0;
6125;BINAA;6125;38584;0.08540034134883125;3489.9238975502753;0;
6126;ARDHI;6126;57420;0.16903565085148;1492.4070178957604;0;
6127;MELKI;6127;26550;0.17981534199053797;950.9664441540654;0;
6128;MELKI;6128;53664;0.10282223143588137;956.7099078701503;0;
6129;BINAA;6129;74340;0.1553489953516264;1847.3870262033258;0;
6130;BINAA;6130;56562;0.09467363312172497;2017.410836385917;0;
6131;BINAA;6131;47359;0.09002815351675811;618.4091657555679;0;
6132;ARDHI;6132;31152;0.15678794550196434;695.4659509675438;0;
6133;MELKI;6133;30737;0.11780404653154114;557.8869148533317;0;
6134;MELKI;6134;68107;0.1287420632651955;2622.547419678;0;
6135;MELKI;6135;39640;0.14268797764332344;838.3829898521489;0;
6136;BINAA;6136;55845;0.1204585827885538;892.9948439379465;0;
6137;BINAA;6137;35152;0.14275611113382164;684.4832651843718;0;
6138;BINAA;6138;616;0.09774957535603354;8.03741937808031;0;
6139;BINAA;6139;53416;0.09967865284570494;690.9992063301443;0;
6140;MELKI;6140;52815;0.13329670431948584;845.5691787096664;0;
6141;BINAA;6141;62415;0.141441166604414;5936.920867801208;0;
6142;BINAA;6142;40002;0.09134163734490545;971.1873480892424;0;
6143;ARDHI;6143;22368;0.12136560597525758;692.2254895378801;0;
6144;MELKI;6144;30535;0.11830157320092205;532.3539690499372;0;
6145;BINAA;6145;23590;0.14136627149385134;387.11549167462573;0;
6146;BINAA;6146;14724;0.17366732343954383;294.8898058603203;0;
6147;BINAA;6147;44410;0.1571054724118948;845.7664072462586;0;
6148;BINAA;6148;15498;0.09232869019830599;199.9612533911122;0;
6149;BINAA;6149;36171;0.08106390093402206;3258.596863390376;1;5237
6150;BINAA;6150;27270;0.0822127024374201;328.8596162890372;1;3021
6151;ARDHI;6151;61035;0.17219212637528503;1338.1985664126573;0;
6152;BINAA;6152;67605;0.11299307424645048;988.6841070359404;0;
6153;ARDHI;6153;32150;0.13325195122897576;505.84677859355685;1;3813
6154;ARDHI;6154;32718;0.15967814300498728;630.1124569030978;1;3378
6155;BINAA;6155;56820;0.1055884108183615;1683.7111252249417;0;
6156;MELKI;6156;64575;0.1487419014493726;1289.6219026289816;0;
6157;MELKI;6157;19950;0.0940022802322017;294.82045755270195;0;
6158;MELKI;6158;24624;0.1343745719457666;1301.736621632713;0;
6159;BINAA;6159;32022;0.09996374640766774;711.5032572888614;1;3950
6160;BINAA;6160;47212;0.14909704952988895;944.2641585337598;0;
6161;MELKI;6161;27066;0.17457198510624813;598.7925669525972;0;
6162;ARDHI;6162;15480;0.17557238085336757;387.73837130084416;0;
6163;ARDHI;6163;6230;0.14000317354228053;109.76831426403399;0;
6164;ARDHI;6164;38853;0.10012025089509102;504.03934233558095;0;
6165;MELKI;6165;29918;0.13515092320397462;1583.5371100347093;0;
6166;MELKI;6166;58632;0.15081458277066057;1181.0618695992657;0;
6167;MELKI;6167;28638;0.08101818377474297;333.73224851960055;0;
6168;BINAA;6168;78405;0.16323076608888118;1450.8472532273452;0;
6169;MELKI;6169;58352;0.16867247345558967;1428.0313475900475;0;
6170;BINAA;6170;39728;0.10412458212884902;817.6741641869571;0;
6171;BINAA;6171;72180;0.10474551516725294;1231.5442737310264;0;
6172;MELKI;6172;55482;0.11396323919066659;2068.0757030647137;0;
6173;MELKI;6173;30112;0.12627174327698482;1153.3023389074917;0;
6174;BINAA;6174;28710;0.1650330749705729;594.2166318670957;0;
6175;MELKI;6175;43840;0.1469310744454025;841.2326364183149;0;
6176;BINAA;6176;26796;0.14503394460266794;526.8607982977575;0;
6177;ARDHI;6177;53304;0.0818003785342509;1251.7572814491425;0;
6178;ARDHI;6178;30366;0.09454887563631814;1504.5059297977032;0;
6179;BINAA;6179;51546;0.10747365552944299;938.9308651045002;1;7100
6180;MELKI;6180;58097;0.09211372171145563;1051.13799085587;1;7809
6181;BINAA;6181;23422;0.08771997490980947;310.63143769479643;0;
6182;MELKI;6182;65394;0.09663618292318718;3251.3688788399086;0;
6183;ARDHI;6183;11154;0.17672451395092;396.6404357173801;0;
6184;BINAA;6184;46124;0.16337921448191128;841.5122777673433;0;
6185;MELKI;6185;59150;0.08861665072334983;929.7229075238453;1;7527
6186;BINAA;6186;41496;0.17359938692655616;792.4177911031423;0;
6187;ARDHI;6187;44528;0.133722237310212;728.11531524576;0;
6188;BINAA;6188;60190;0.16975013205298656;1146.4873902969482;0;
6189;BINAA;6189;34720;0.12225704652982661;560.3970546262983;0;
6190;MELKI;6190;50008;0.12798305308281308;778.4852981157372;0;
6191;ARDHI;6191;46473;0.11640406699513822;934.8976004554215;0;
6192;MELKI;6192;62766;0.15762314290529778;6054.94784896616;0;
6193;BINAA;6193;64805;0.08174718899302381;1041.515178187372;0;
6194;BINAA;6194;84825;0.12115301359360872;1249.108698173155;1;9677
6195;BINAA;6195;63876;0.11514400520252416;926.0291867518596;0;
6196;ARDHI;6196;62430;0.12448252998214684;3248.870362232119;1;6763
6197;BINAA;6197;54885;0.10301981975627714;1614.6244006102725;0;
6198;BINAA;6198;47278;0.10508506850784827;1398.975989076171;0;
6199;BINAA;6199;50380;0.14758474800272947;4817.943300364793;0;
6200;BINAA;6200;77325;0.14912859126950492;1363.6817349928724;0;
6201;BINAA;6201;61785;0.14664204777019546;1098.2732434567938;0;
6202;ARDHI;6202;34310;0.0959567318242739;494.2921865101339;1;4478
6203;ARDHI;6203;65058;0.10188732976128294;1326.8821583007953;0;
6204;BINAA;6204;35004;0.11807868995779179;552.7926814640215;1;4763
6205;ARDHI;6205;20970;0.10521570717749122;318.28752521574285;0;
6206;ARDHI;6206;39984;0.11222738809572502;651.6083238016224;1;4522
6207;MELKI;6207;72885;0.1762641809922097;1475.5012359681002;0;
6208;MELKI;6208;73110;0.0937460227885136;1180.397643839019;0;
6209;MELKI;6209;65610;0.09856838678519231;1222.3601547480391;0;
6210;ARDHI;6210;96330;0.11454938830735834;1537.045214637319;0;
6211;BINAA;6211;56715;0.17588406779976887;1126.6627004386576;0;
6212;BINAA;6212;16674;0.08956852337614829;240.24712989782472;0;
6213;ARDHI;6213;37071;0.08324297866518772;537.9992809323402;1;3750
6214;BINAA;6214;37440;0.14679402385496976;3577.9973544275053;0;
6215;MELKI;6215;41338;0.1591963130858598;763.7068491952726;0;
6216;MELKI;6216;26110;0.09081894296799109;364.9786782796488;0;
6217;MELKI;6217;44262;0.15075643343578987;773.0356929632051;1;4863
6218;ARDHI;6218;22764;0.1441507458714728;652.8539649181839;0;
6219;MELKI;6219;58540;0.1662055644701902;5689.139478673745;0;
6220;BINAA;6220;18928;0.11619749506661174;341.01551555173563;1;2113
6221;ARDHI;6221;81300;0.14900445136505724;3267.838491331596;0;
6222;ARDHI;6222;29650;0.14940291317205168;593.7709100838232;0;
6223;BINAA;6223;30750;0.13099631711568932;762.7613959422872;0;
6224;ARDHI;6224;57134;0.12364708342936165;1064.8210387210956;0;
6225;ARDHI;6225;36582;0.163093100055868;835.9115377425359;0;
6226;MELKI;6226;37944;0.1333033007933192;647.3621799656182;1;5638
6227;MELKI;6227;1813;0.16458172325927356;50.046110911310805;1;270
6228;ARDHI;6228;64025;0.10926434269245838;1175.7948691477945;0;
6229;BINAA;6229;14208;0.10338963120156294;517.0799900093173;1;1712
6230;BINAA;6230;32600;0.0871521736681062;1142.318960687244;0;
6231;MELKI;6231;64830;0.09522236771054189;1286.2245558419168;0;
6232;ARDHI;6232;80015;0.10957433809088026;1101.0723700099634;0;
6233;BINAA;6233;52560;0.13822130907680028;863.0563925799147;0;
6234;BINAA;6234;29412;0.10291685921152219;388.41588859410757;0;
6235;BINAA;6235;52080;0.1378965592718608;2045.1377339065427;0;
6236;BINAA;6236;76739;0.1290897832390425;1465.010072998407;0;
6237;ARDHI;6237;52738;0.12601911771573268;2018.7774636188033;0;
6238;ARDHI;6238;56265;0.0800538842574666;1045.174078383625;0;
6239;BINAA;6239;68640;0.14426356284885755;1142.965357273243;0;
6240;ARDHI;6240;82692;0.11207303587960901;1633.6702902463858;0;
6241;ARDHI;6241;67512;0.09728270000741805;1172.423581352845;0;
6242;ARDHI;6242;57444;0.1737622003835124;1130.9871532358738;0;
6243;MELKI;6243;63540;0.1746673018596513;2248.613363346854;1;8854
6244;MELKI;6244;12593;0.1659262481175961;1223.5424368787405;0;
6245;MELKI;6245;28680;0.10398714024814698;381.30704297084907;0;
6246;MELKI;6246;30800;0.1332019048027832;627.0700741789954;0;
6247;ARDHI;6247;20783;0.13126798409171087;342.80632055928;0;
6248;ARDHI;6248;73684;0.11793409715223567;1491.696334547111;0;
6249;ARDHI;6249;51075;0.15486417183776224;1084.7656313844755;0;
6250;MELKI;6250;58095;0.11515480004314749;860.0713007088876;0;
6251;ARDHI;6251;17835;0.14296783496720905;707.9026113866811;0;
6252;ARDHI;6252;23968;0.09881058310163618;330.5132268705569;1;3246
6253;ARDHI;6253;26015;0.12932916870557754;1003.0137492118556;1;3517
6254;BINAA;6254;37035;0.12126333179027272;815.1418148805864;0;
6255;MELKI;6255;48961;0.10533204816295154;1449.784367508856;0;
6256;BINAA;6256;73785;0.08179150741697022;1732.6655312300957;0;
6257;ARDHI;6257;24080;0.08600647987103495;2179.25300294121;1;3366
6258;MELKI;6258;66220;0.17210478680255228;1409.592692949862;0;
6259;ARDHI;6259;33930;0.14400107617087854;811.0916143017305;0;
6260;ARDHI;6260;64155;0.11550232603271886;914.518199441312;0;
6261;BINAA;6261;19510;0.17864318806635804;398.8329388201093;0;
6262;MELKI;6262;32532;0.1659004459309979;3160.7561089189353;1;4312
6263;ARDHI;6263;19999;0.16938036671876328;520.3698295007123;0;
6264;BINAA;6264;32942;0.16556791641591678;665.6781918810942;0;
6265;ARDHI;6265;41976;0.16721959780395432;1750.9341531182322;0;
6266;ARDHI;6266;38250;0.17148240983837987;945.0376813598359;0;
6267;MELKI;6267;51858;0.14739841527427372;1254.3393944649167;0;
6268;ARDHI;6268;26950;0.10249135737982676;551.0118401155275;0;
6269;MELKI;6269;19326;0.13949899834123386;1835.163136828557;0;
6270;BINAA;6270;28428;0.1414697407378541;2704.1418158079764;0;
6271;BINAA;6271;29805;0.0915379574751789;537.8261518789756;0;
6272;ARDHI;6272;22862;0.1336238300469223;445.0923335443948;0;
6273;BINAA;6273;79313;0.15238159492134695;2659.5076198330657;0;
6274;ARDHI;6274;27895;0.09308240082171987;382.41946424348964;0;
6275;MELKI;6275;5076;0.1632636895443909;92.56054067727736;0;
6276;MELKI;6276;26572;0.10915837759033842;371.967936071657;1;2683
6277;BINAA;6277;39802;0.11292773374815297;927.3680271092211;0;
6278;ARDHI;6278;42960;0.17217996206058706;914.737597510235;0;
6279;MELKI;6279;55935;0.160125424515054;1911.6971350207953;0;
6280;BINAA;6280;32688;0.1489582799683541;557.0956879671298;1;4096
6281;BINAA;6281;50694;0.1557642598584399;1186.0886157719794;0;
6282;BINAA;6282;29598;0.10209853436060495;498.4760350004321;0;
6283;BINAA;6283;7200;0.11638735963675055;189.83241578205033;0;
6284;ARDHI;6284;27110;0.12286556286445695;465.8376729935078;0;
6285;ARDHI;6285;55995;0.1457144555986466;2235.3567451038516;0;
6286;ARDHI;6286;51030;0.09245934689973215;1810.683372691111;0;
6287;MELKI;6287;33768;0.08498479020617736;641.1471996401831;0;
6288;BINAA;6288;80964;0.11194111437896181;3004.2666987148555;0;
6289;ARDHI;6289;62660;0.1556241968580186;1247.7565701491758;0;
6290;MELKI;6290;36621;0.09336324247611832;454.46294189316075;0;
6291;MELKI;6291;48948;0.1521572942770291;934.4188341252325;0;
6292;ARDHI;6292;45288;0.10488645314070147;1339.3414741530073;0;
6293;BINAA;6293;15865;0.10751107587010787;362.48582377882735;0;
6294;BINAA;6294;28413;0.09060654763365217;451.30865315957993;0;
6295;MELKI;6295;36728;0.15017050105709234;1071.7551802354074;0;
6296;ARDHI;6296;35628;0.12634655374193257;573.0562513931311;0;
6297;ARDHI;6297;15085;0.084811619410036;525.6430510111438;0;
6298;BINAA;6298;42399;0.13480133364400487;1182.93681209768;0;
6299;ARDHI;6299;30882;0.14022375259518882;575.3241606370517;0;
6300;MELKI;6300;44720;0.1638208035889981;983.1721947083329;0;
6301;MELKI;6301;43080;0.14038914893965715;1016.854187550512;1;5153
6302;BINAA;6302;64064;0.11540611018790466;1683.8480869231605;0;
6303;ARDHI;6303;68224;0.1761727755018106;3844.2676196529605;0;
6304;BINAA;6304;12385;0.14821218183722956;324.9812115600629;0;
6305;ARDHI;6305;52833;0.16466088204685034;1125.2106984317704;0;
6306;BINAA;6306;41250;0.08479525113356619;3728.9836757716334;1;6124
6307;MELKI;6307;43665;0.16241383090953423;2410.3583272220676;1;4510
6308;ARDHI;6308;37040;0.09242588072440706;565.893945775397;0;
6309;MELKI;6309;58170;0.08202121066932584;1090.097818719557;0;
6310;MELKI;6310;21204;0.08145737069192054;242.10184067929026;0;
6311;ARDHI;6311;34746;0.11329310457531327;1293.2068509644862;0;
6312;ARDHI;6312;32672;0.17212084526098714;857.580068982962;0;
6313;BINAA;6313;54964;0.11890791756609399;1053.5638243511585;0;
6314;BINAA;6314;46813;0.1135516646951386;930.609923281127;1;5529
6315;BINAA;6315;50796;0.08674683383044027;1072.6993476042537;0;
6316;ARDHI;6316;24655;0.13639235947181466;1307.521135231466;0;
6317;BINAA;6317;35445;0.13599113125823956;823.6480896683107;0;
6318;ARDHI;6318;32410;0.0867512917774548;1134.5785583200536;0;
6319;MELKI;6319;42204;0.08650934341099453;524.0658607764677;1;4886
6320;ARDHI;6320;41202;0.12797225643442386;1297.7677424675942;0;
6321;MELKI;6321;48630;0.0920769667502508;2399.3919077553915;0;
6322;BINAA;6322;65814;0.09508228834127028;1130.8676992965857;0;
6323;BINAA;6323;55900;0.12735927465980296;1016.7668029417638;0;
6324;ARDHI;6324;69525;0.10301047089327753;1321.0356657379268;0;
6325;MELKI;6325;64900;0.10213784608675149;1044.0621842525143;0;
6326;MELKI;6326;68166;0.11075680294217276;984.1852691130124;0;
6327;ARDHI;6327;37149;0.0926659311982232;468.97349768337006;0;
6328;BINAA;6328;61992;0.17081818158384038;6048.4467260621195;0;
6329;MELKI;6329;54852;0.14953416936087666;1010.0206881485673;0;
6330;BINAA;6330;24678;0.10247929889224892;397.7032236264554;1;3419
6331;ARDHI;6331;19566;0.16481701993157583;404.60915099843436;0;
6332;BINAA;6332;11635;0.10851343622413863;179.79615253898774;0;
6333;MELKI;6333;17830;0.1248195517165723;556.9193839255404;0;
6334;MELKI;6334;13290;0.10428860125799758;669.2496258932323;0;
6335;MELKI;6335;22116;0.16869999649431153;1232.4140935390162;0;
6336;ARDHI;6336;12625;0.119334064014524;191.3045881819471;0;
6337;ARDHI;6337;33256;0.13161787811625883;760.6617747909539;0;
6338;BINAA;6338;34928;0.11713971817379025;1068.6213396978455;0;
6339;MELKI;6339;46980;0.09333291580527098;1344.1483653776359;0;
6340;BINAA;6340;20096;0.11696608022684113;530.8125290198833;0;
6341;ARDHI;6341;55601;0.10809094042721244;831.7886982244534;1;8033
6342;ARDHI;6342;29286;0.14571000767395798;965.7302737282944;0;
6343;BINAA;6343;43305;0.1756241517828264;834.2697688573858;1;6199
6344;ARDHI;6344;43540;0.10226490056739741;1580.4955920031514;1;4387
6345;BINAA;6345;66465;0.11716808167381572;1572.0897123708467;0;
6346;ARDHI;6346;21815;0.13453606859849;365.76980581744937;0;
6347;MELKI;6347;22482;0.1272152353397;394.46274340892796;0;
6348;BINAA;6348;41461;0.10142871224755351;664.5431380564696;1;4640
6349;BINAA;6349;30318;0.11618714035643107;474.0110958248088;1;4271
6350;BINAA;6350;40332;0.11412790802120822;581.289781212222;0;
6351;BINAA;6351;59436;0.16571050424637454;1112.1170687087636;0;
6352;ARDHI;6352;87555;0.14997930038907126;1499.6336926859835;0;
6353;MELKI;6353;29652;0.08719247247165395;1450.952599477457;1;3750
6354;MELKI;6354;58120;0.15565847072803746;1038.8078206771083;0;
6355;BINAA;6355;30002;0.10059215007783018;876.5388072195884;0;
6356;ARDHI;6356;26550;0.14897180739578464;882.7251238631735;0;
6357;ARDHI;6357;29574;0.10181103250261463;387.8299562693605;0;
6358;BINAA;6358;40810;0.09516809732240608;890.4563931995049;0;
6359;BINAA;6359;40860;0.10353258138848129;3757.528439627779;0;
6360;MELKI;6360;33943;0.15054173216968536;1840.1115012529692;0;
6361;ARDHI;6361;48581;0.11072231039169812;673.1620837986276;0;
6362;BINAA;6362;53580;0.11845742679282;900.9957439632747;0;
6363;MELKI;6363;51168;0.10546781188039724;777.7147498580138;0;
6364;BINAA;6364;46570;0.12945530729591895;825.79724950869;0;
6365;ARDHI;6365;15872;0.178811571270256;401.84143826679195;0;
6366;BINAA;6366;38710;0.1731834363192912;1096.2997905488692;0;
6367;MELKI;6367;49401;0.15379477443148276;976.1971376408065;1;6140
6368;MELKI;6368;44156;0.08441315880040266;770.570619999215;0;
6369;MELKI;6369;35028;0.14011926176233852;773.8831250842662;0;
6370;ARDHI;6370;52920;0.1312281620335769;823.7161945680741;0;
6371;BINAA;6371;66417;0.11415216859818382;1246.77593737102;0;
6372;ARDHI;6372;70395;0.16577314405432203;1505.762160854121;0;
6373;BINAA;6373;5104;0.11565913935009008;109.95559203214307;1;678
6374;MELKI;6374;44811;0.15902311677636138;1340.6820738221277;0;
6375;MELKI;6375;28301;0.10995785415991183;731.009769214972;0;
6376;MELKI;6376;31969;0.15974230002733247;806.1501324644827;0;
6377;ARDHI;6377;26934;0.10494462082017532;796.6732014308835;0;
6378;BINAA;6378;71280;0.0810689336470778;905.8351801493565;0;
6379;BINAA;6379;38142;0.09967477485197324;1111.4412718669969;0;
6380;BINAA;6380;53064;0.09953807256806176;685.8240235626357;0;
6381;ARDHI;6381;55608;0.09770770863101513;809.2390602576626;0;
6382;ARDHI;6382;26070;0.09880234737992404;1300.898099682885;0;
6383;BINAA;6383;16980;0.11325222518389527;1575.2518986352118;1;2412
6384;BINAA;6384;39130;0.1438891454064513;1556.1429660906479;0;
6385;BINAA;6385;47705;0.1718126544736192;1345.5963345831115;0;
6386;BINAA;6386;69660;0.1751369428878231;6821.669953463813;0;
6387;ARDHI;6387;41730;0.09290921998644816;2061.8418125028734;0;
6388;ARDHI;6388;43076;0.08358670331479852;3889.715069332355;0;
6389;MELKI;6389;41625;0.08251795915913125;633.1091708332366;1;4512
6390;ARDHI;6390;28588;0.09662465966913131;379.0879808850938;1;3626
6391;BINAA;6391;49164;0.12984061230060642;805.0903219289179;1;6605
6392;BINAA;6392;74292;0.15994377516278238;2228.411912032786;0;
6393;MELKI;6393;14082;0.12532109082179355;244.85596674604142;0;
6394;ARDHI;6394;37635;0.13572294821885;649.6789534942254;1;4036
6395;ARDHI;6395;58620;0.10685055447270761;929.04829193251;0;
6396;ARDHI;6396;34580;0.10988447296632162;1037.0670895979501;0;
6397;BINAA;6397;18570;0.09567411266703449;267.09415089069745;0;
6398;BINAA;6398;27615;0.11703348370927694;422.7399710526402;0;
6399;ARDHI;6399;86307;0.16448616344966766;8375.275609070872;0;
6400;ARDHI;6400;50050;0.13567204225383375;1400.0321429003648;0;
6401;MELKI;6401;60735;0.09546994301147527;844.7151062096864;0;
6402;ARDHI;6402;27384;0.12937361938583436;548.7861549940295;0;
6403;MELKI;6403;35916;0.09780008599823142;458.9934351704844;0;
6404;MELKI;6404;29088;0.10136283427572747;851.7035102843633;0;
6405;ARDHI;6405;53880;0.17852808368639478;1082.2160957519125;0;
6406;ARDHI;6406;58938;0.10442946665562332;1214.5481826219511;0;
6407;BINAA;6407;23592;0.14034118291505665;385.1329878332236;1;2669
6408;ARDHI;6408;6996;0.12914781532054184;109.58729397893472;0;
6409;BINAA;6409;1937;0.11041222819012746;32.49661625793216;0;
6410;ARDHI;6410;32904;0.17661734569186976;1855.2847618871067;0;
6411;MELKI;6411;51504;0.1551948023031669;1524.4960914851922;0;
6412;ARDHI;6412;27630;0.08590699211416851;325.7175160095397;0;
6413;BINAA;6413;26292;0.09606311762984299;409.65610890880413;0;
6414;BINAA;6414;23802;0.1269062198836862;404.29541021621463;0;
6415;MELKI;6415;62730;0.0936550443484711;838.0817443316326;0;
6416;BINAA;6416;29896;0.08278242875509811;455.3719575052011;0;
6417;MELKI;6417;39384;0.1746471175292242;1667.1918397309137;0;
6418;BINAA;6418;99510;0.10354224881175964;1687.874098271517;0;
6419;BINAA;6419;67230;0.12694615273888027;1084.7158207195766;1;6736
6420;ARDHI;6420;26928;0.16150434771888944;611.7490896145212;0;
6421;ARDHI;6421;33490;0.1797573122775961;900.3631752052007;1;3456
6422;BINAA;6422;34375;0.1520843167415138;1008.5748656657947;0;
6423;MELKI;6423;49310;0.12543566475269324;926.3527190796086;1;4964
6424;ARDHI;6424;37650;0.13732904981060423;640.0365604474374;0;
6425;MELKI;6425;20810;0.12305784593602583;461.1409097321534;0;
6426;BINAA;6426;32778;0.1227145184982068;505.9134572778519;0;
6427;ARDHI;6427;51012;0.10797972214108367;4710.021798821747;0;
6428;ARDHI;6428;46718;0.11096845002369646;1210.6520040172543;0;
6429;MELKI;6429;20235;0.1456112414187279;1088.66195584233;0;
6430;ARDHI;6430;61812;0.1736334973039564;1362.6588718854068;0;
